    kworker/u8:1-84    [000] d.h6.    20.129366: funcgraph_entry:                   |                                          update_curr() {
    kworker/u8:1-84    [000] d.h6.    20.129366: funcgraph_entry:                   |                                            update_se() {
    kworker/u8:1-84    [000] d.h6.    20.129367: funcgraph_entry:        0.290 us   |                                              cpuacct_charge(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129368: funcgraph_exit:         1.230 us   |                                            } (ret=0x1199a)
    kworker/u8:1-84    [000] d.h6.    20.129368: funcgraph_entry:                   |                                            dl_server_update() {
    kworker/u8:1-84    [000] d.h6.    20.129368: funcgraph_entry:        0.260 us   |                                              update_curr_dl_se(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129369: funcgraph_exit:         0.860 us   |                                            } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129369: funcgraph_exit:         2.990 us   |                                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129370: funcgraph_entry:        0.290 us   |                                          update_curr(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129370: funcgraph_entry:        0.370 us   |                                          __update_load_avg_se(); (ret=0x1)
    kworker/u8:1-84    [000] d.h6.    20.129371: funcgraph_entry:        0.290 us   |                                          __update_load_avg_cfs_rq(); (ret=0x1)
    kworker/u8:1-84    [000] d.h6.    20.129372: funcgraph_entry:        0.350 us   |                                          account_llc_enqueue(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129373: funcgraph_entry:        0.270 us   |                                          update_curr(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129373: funcgraph_entry:        0.310 us   |                                          __update_load_avg_se(); (ret=0x1)
    kworker/u8:1-84    [000] d.h6.    20.129374: funcgraph_entry:        0.280 us   |                                          __update_load_avg_cfs_rq(); (ret=0x1)
    kworker/u8:1-84    [000] d.h6.    20.129375: funcgraph_entry:                   |                                          calc_concur_shares() {
    kworker/u8:1-84    [000] d.h6.    20.129375: funcgraph_entry:        0.270 us   |                                            tg_cpus(); (ret=0x2)
    kworker/u8:1-84    [000] d.h6.    20.129375: funcgraph_entry:        0.280 us   |                                            __calc_smp_shares(); (ret=0x581d9)
    kworker/u8:1-84    [000] d.h6.    20.129376: funcgraph_exit:         1.440 us   |                                          } (ret=0x581d9)
    kworker/u8:1-84    [000] d.h6.    20.129376: funcgraph_entry:        0.310 us   |                                          reweight_entity(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129377: funcgraph_entry:        0.280 us   |                                          update_curr(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129378: funcgraph_entry:        0.280 us   |                                          __update_load_avg_se(); (ret=0x1)
    kworker/u8:1-84    [000] d.h6.    20.129378: funcgraph_entry:        0.270 us   |                                          __update_load_avg_cfs_rq(); (ret=0x1)
    kworker/u8:1-84    [000] d.h6.    20.129379: funcgraph_entry:                   |                                          calc_concur_shares() {
    kworker/u8:1-84    [000] d.h6.    20.129379: funcgraph_entry:        0.250 us   |                                            tg_cpus(); (ret=0x2)
    kworker/u8:1-84    [000] d.h6.    20.129380: funcgraph_entry:        0.260 us   |                                            __calc_smp_shares(); (ret=0x582c1)
    kworker/u8:1-84    [000] d.h6.    20.129380: funcgraph_exit:         1.400 us   |                                          } (ret=0x582c1)
    kworker/u8:1-84    [000] d.h6.    20.129380: funcgraph_entry:        0.270 us   |                                          reweight_entity(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129382: funcgraph_entry:                   |                                          update_curr() {
    kworker/u8:1-84    [000] d.h6.    20.129382: funcgraph_entry:        0.280 us   |                                            update_se(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129383: funcgraph_exit:         0.920 us   |                                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129383: funcgraph_entry:        0.290 us   |                                          __update_load_avg_se(); (ret=0x1)
